Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class,Area_Perimeter_Ratio,Log_Area,Shape_Complexity,Axis_Difference,Eccentricity_Roundness,Class_Encoded
49827,831.8389999999998,284.1727675682603,223.5363681394444,1.2712596609379925,0.6174356972184502,50442,251.87637204692098,0.7812568597321958,0.9878077792315928,0.9048905396824584,0.8863494352477617,0.005703188383170978,0.0021712876846582047,0.7856153213640261,0.9987210670649238,SEKER,59.89981234349437,10.816332354005983,13.887172053725886,60.636399428815935,0.5587117212752183,5
49848,805.584,270.64732137121064,234.71417102426125,1.153093229054479,0.4979032800391304,50183,251.92944414251858,0.7899340770791075,0.9933244325767692,0.9652413944130614,0.9308403381424224,0.005429451961386829,0.00251441256747169,0.8664637351130993,0.9991134661801684,SEKER,61.87809092534113,10.816753715008234,13.018889043813191,35.93315034694939,0.4805968563078073,5
49874,824.563,280.36070184573185,226.8318893393494,1.2359845110944752,0.5877100488479801,50482,251.995136965223,0.7750547794060514,0.9879561031654848,0.9217993100135056,0.8988247472139766,0.00562137991429867,0.002263199223351277,0.8078859262042691,0.9985344915196908,SEKER,60.48537225172607,10.817275154192165,13.632436559509964,53.52881250638245,0.5417507175160716,5
49878,822.0089999999999,292.00316307571137,218.01707909416214,1.339359119427494,0.6652443140006845,50429,252.00524203337605,0.7799774817038844,0.9890737472486071,0.9276107004160924,0.8630223021523759,0.005854347870317803,0.0020033017167362392,0.7448074940123867,0.9975647093234288,SEKER,60.67816775728733,10.817355351477529,13.547030676470586,73.98608398154923,0.6170877440579978,5
49888,810.5469999999998,286.48992010664887,222.03520761821042,1.2902905047350346,0.6319376054774064,50224,252.03050293118847,0.7643913276641385,0.9933099713284486,0.9542222788706878,0.8797185703335303,0.0057426619649344314,0.002121622217180821,0.7739047629896705,0.9985619672547892,SEKER,61.548559182872815,10.817555816557183,13.169227854574238,64.45471248843845,0.6030089420027364,5
49923,816.0039999999998,271.5733473092849,234.31018205683787,1.1590334868307512,0.5055661589243022,50388,252.1188961419067,0.7648221343873518,0.9907716122886402,0.9421628245846844,0.9283639158255752,0.005439844306417582,0.002492523373150484,0.8618595602069955,0.998924091225132,SEKER,61.17984715761199,10.818257128038343,13.337790758087449,37.26316525244701,0.47632564030655,5
49949,823.828,299.1147954962764,212.9170718090357,1.4048417675241702,0.7023579432922684,50448,252.18453961330903,0.7575605908939242,0.9901086267047255,0.9248335258805366,0.8431028602075569,0.005988404082089257,0.00186643603626284,0.7108224328901632,0.9985930430172476,SEKER,60.63037430143186,10.8187777840767,13.587710936835572,86.19772368724068,0.6495641731251905,5
50086,821.7760000000002,287.94426256495007,221.92735997804954,1.2974707696853158,0.6371615547958959,50593,252.5301483736256,0.7553765873374958,0.9899788508291659,0.9320072831389462,0.8770105232316053,0.005748996976499422,0.00209793032652628,0.7691474578589741,0.9979463441497872,SEKER,60.94848231148146,10.821516772364003,13.48312490867708,66.01690258690053,0.5938392096059097,5
50124,827.8759999999999,291.38301710862686,219.47328430047062,1.3276468616093977,0.6577774472475465,50718,252.62592689647926,0.7928503638089213,0.9882881817106351,0.919020078943466,0.8669891931357858,0.0058132434982967615,0.0020260633180999034,0.751670261014241,0.9979526630006736,SEKER,60.545299054447774,10.82227516460887,13.673662743915086,71.90973280815624,0.6045106814966718,5
50129,825.0830000000001,303.2506786517965,210.7995844998513,1.4385734173589433,0.7188810558764429,50553,252.63852663049823,0.7866827783183202,0.9916127628429569,0.9253448817938636,0.8331012736844922,0.006049406105284296,0.0017975612473374164,0.6940577322147229,0.9984530036765324,SEKER,60.75631178923817,10.82237491025755,13.580202216062562,92.45109415194517,0.665212905673835,5
50170,810.2080000000001,277.1151483853561,230.7938036495864,1.2007044556798379,0.5535071637960761,50599,252.74182075660354,0.7578206425690679,0.9915215715725608,0.9604193709184444,0.9120462097768144,0.0055235229895426756,0.002357562962787321,0.8318282887682531,0.9987799326845764,SEKER,61.92237055175954,10.82319244951007,13.084253603029703,46.32134473576971,0.5315990020518798,5
50172,828.9680000000001,316.45357149405794,202.2688176401529,1.5645198067902184,0.7690623581063376,50547,252.74685841460536,0.6882398935513518,0.9925811620867708,0.9174781819573524,0.7986854350270818,0.006307374063104081,0.0015831840619654274,0.6378984241243989,0.9980047192628896,SEKER,60.52344601962922,10.823232312381798,13.696642450450453,114.18475385390505,0.7055979341272369,5
50218,822.578,284.87149729978086,224.7925849753151,1.2672637637538762,0.6142625619474079,50719,252.8626968485277,0.7978202846975089,0.9901220449930006,0.9326422727176298,0.8876377568319194,0.005672696987131722,0.002172263063144289,0.7879007873536016,0.9984781172463676,SEKER,61.04952964946789,10.824148720127818,13.47394492182086,60.07891232446576,0.5728872318199844,5
50233,818.3610000000001,288.1186703798694,222.1320773898563,1.2970601714321626,0.6368663104345064,50713,252.9004587791043,0.7774321354505216,0.9905349713091318,0.9425602726981732,0.8777649100131841,0.005735645300497072,0.002100268940882025,0.770471237250453,0.9993475550716229,SEKER,61.38244613318572,10.824447367258546,13.332166629924554,65.9865929900131,0.6002848832354277,5
50253,864.971,285.97000200366136,224.16479073142548,1.2757132869554233,0.6209184170249961,51027,252.95079925071624,0.7667531278608484,0.9848315597624788,0.8440511448020037,0.8845361313368721,0.00569060557585938,0.0021488225757728663,0.7824041676404001,0.9981233924281568,SEKER,58.097901548144385,10.824845424743302,14.888162514496646,61.80521127223588,0.5240869007185959,5
50316,820.444,286.89925963721987,223.71319861014854,1.2824422583004675,0.626075800079082,50767,253.10930629452253,0.7738065944881891,0.9911162763212324,0.9393297684298084,0.8822236300455278,0.005701948875849032,0.002130678020751721,0.7783185334107086,0.998148577664337,SEKER,61.32776886661369,10.8260982711551,13.37801806852691,63.18606102707133,0.5880916363077912,5
50336,819.0049999999999,295.01710347655006,217.63544846075212,1.355556300975265,0.6751237312004899,50726,253.15960523707005,0.7822222222222223,0.9923116350589442,0.9430081772551424,0.8581184014546224,0.005860956442239154,0.001960365797492749,0.7363671909150364,0.9981871854763336,SEKER,61.459942246994835,10.826495672157808,13.325834194711534,77.38165501579795,0.6366471991810646,5
50371,827.9359999999998,293.94066495836563,218.6727557204459,1.3442034147781226,0.668251958216981,50872,253.2476043477112,0.7849985194882104,0.9901517534203492,0.923414953738762,0.8615602893311197,0.005835513786868747,0.001983360026046093,0.7422861321523229,0.9977835535815972,SEKER,60.839243613032906,10.827190744125737,13.608584703420613,75.26790923791972,0.6170738510827707,5
50459,834.9989999999998,286.9011349743785,224.46423858740158,1.278159660442593,0.6228078038704836,51035,253.4687242793311,0.7435969229862359,0.98871362790242,0.9094453205245444,0.8834706223869312,0.005685826809377484,0.0021366915891519018,0.7805203406207516,0.9976296135363572,SEKER,60.43001249103294,10.828936222195049,13.817620840702345,62.43689638697694,0.5664096428161796,5
50487,835.946,311.60937041151914,206.49852081856125,1.5090150243028273,0.7488992020520953,50978,253.53904017930682,0.7130428642045054,0.9903683942092668,0.9078894743776018,0.8136438254230829,0.006172071432478045,0.001668583860498085,0.6620162746491084,0.9989925047784912,SEKER,60.3950494409926,10.829490963264076,13.841300035969656,105.11084959295789,0.6799177029128822,5
50551,828.6460000000001,291.62207917554616,221.06899419227608,1.3191450942320122,0.6521770020774781,51124,253.6996890536273,0.7835906498015873,0.9887919568108912,0.9251273888807816,0.8699604974042758,0.005768868650977157,0.0020383020682745463,0.7568312670438954,0.9983702530823526,SEKER,61.004337195859264,10.83075778845329,13.583394855017708,70.55308498327008,0.6033468070200334,5
50552,813.194,289.6649456089714,222.47573647573543,1.3020069073490357,0.6403957794053317,50884,253.70219838513802,0.7685010641532379,0.9934753557110291,0.9606382501604768,0.8758470855069198,0.005730039278544299,0.0020799386170198674,0.7671081171909657,0.9987800672661512,SEKER,62.16474789533617,10.830777569868651,13.081272385583162,67.18920913323595,0.6151886809380925,5
50645,846.485,327.3981012862638,197.81068293014684,1.6551082905966126,0.7968402317269384,51163,253.93545782956798,0.7879179177621856,0.98987549596388,0.8881941453861107,0.7756167700176642,0.006464569084534778,0.0014431388097992845,0.6015813739326341,0.9956823194644034,SEKER,59.82976662315339,10.832615533211776,14.148225001974529,129.58741835611696,0.7077488286279785,5
50666,820.9399999999998,282.82444548587233,228.46129718406914,1.2379534256868168,0.5894774509517879,51147,253.9880996691612,0.7738457073908329,0.9905957338651338,0.9447211728605172,0.8980415368014872,0.005582134873206337,0.002239575902292436,0.8064786018207769,0.9983829478671451,SEKER,61.71705605768998,10.83303009008603,13.30167140883432,54.36314830180319,0.556891828838001,5
50695,832.0409999999998,302.41016165373696,213.82327862202183,1.4142995262377926,0.7071497578941637,51159,254.06077761108475,0.7315718078965597,0.9909302371039308,0.9202070089235472,0.8401198432676584,0.005965285760996882,0.0018330570699355575,0.7058013510520752,0.9982145164109436,SEKER,60.92848789903383,10.833602291003352,13.656025755616918,88.58688303171513,0.6507241635727989,5
50747,842.6089999999998,300.55366684707315,215.423777355193,1.3951740635924184,0.6973235981823552,51387,254.19104464295216,0.7498079196217494,0.9875454881584836,0.8981896579411185,0.8457426166498543,0.005922589844662208,0.001869150540489302,0.7152805736177424,0.9979409045029818,SEKER,60.22603603806749,10.834627487260489,13.990776339113637,85.12988949188014,0.6263288441256796,5
50760,851.459,289.5108299913729,223.91651266754891,1.292940956173306,0.6338810819243992,51715,254.2236009711861,0.754145123908005,0.981533404234748,0.8798405963374607,0.878114303975301,0.005703523049475431,0.0020918337716358732,0.7710847308460275,0.9969670291906992,SEKER,59.61531911695103,10.834883622185886,14.282553756520882,65.59431732382396,0.5577143091273982,5
50771,830.8820000000002,302.17168059412813,214.47166329658126,1.4089119091517062,0.7044359293392237,51286,254.2511453774573,0.7424288952255612,0.9899582732129626,0.9241593893029388,0.8414128844819285,0.00595165902964543,0.0018401551329988515,0.7079756421721992,0.9974753136457384,SEKER,61.10494631006568,10.835100300508067,13.597622617714842,87.70001729754688,0.6510110782611852,5
50913,828.7310000000001,294.47403879992163,220.48038589472736,1.3356019747739556,0.6628795455426025,51415,254.60645109875233,0.7690436989260305,0.9902363123602062,0.9315611813471156,0.8646142530470841,0.005783867358040611,0.001993827811470086,0.7475578065721671,0.9984396827154732,SEKER,61.43489262498928,10.837893213835454,13.489581646357514,73.99365290519427,0.617512852536506,5
51013,826.9860000000001,279.188849552996,233.00750170800117,1.1981968284560556,0.5508755194945409,51500,254.856369148536,0.7677824267782427,0.9905436893203884,0.9373340929757972,0.9128458015303323,0.005472896115754728,0.002344156794404921,0.8332874573715551,0.998442388614808,SEKER,61.685445702829306,10.839855383839462,13.406501170211518,46.181347844994804,0.5163544054079866,5
51026,817.975,290.3108913795835,224.03304091903527,1.2958396234263534,0.6359861947535389,51407,254.8888404965121,0.7797848279234671,0.9925885579784854,0.958343778776248,0.8779858009641228,0.0056894699051382325,0.0020854584281807553,0.7708590666946128,0.9989097227003372,SEKER,62.38087961123506,10.840110183382201,13.112591632207112,66.27785046054822,0.6094934131296332,5
51071,833.0639999999999,300.38706980260656,216.69207562748832,1.3862392933971288,0.6925434377794851,51633,255.0012093876605,0.7747538645913925,0.9891154881567991,0.9247567097888992,0.8489087414955296,0.005881754220645896,0.0018842158738434254,0.7206460513875239,0.998987873064872,SEKER,61.305013780453855,10.84099168080948,13.588839617317063,83.69499417511824,0.6404341909068499,5
51268,828.387,294.84186232303745,222.26472373251664,1.326534671682149,0.6570536161006076,51717,255.4925536673864,0.7301261784727563,0.991318135235996,0.9388359039956974,0.8665409709950251,0.005750992087131104,0.002000225403125952,0.7508932544130011,0.9960859367110906,SEKER,61.88894803998615,10.844841560003951,13.38505542968323,72.5771385905208,0.6168655256454558,5
51342,854.937,326.9648446518626,200.34304056514625,1.6320249694200997,0.7902878801127232,51898,255.6768755789086,0.8037383177570093,0.9892866777139774,0.88270263005139,0.7819705383040241,0.006368369846360925,0.0014688234694384505,0.6114779227754853,0.9979472382187274,SEKER,60.05354780527688,10.846283886687548,14.236244672373495,126.62180408671637,0.6975891902732384,5
51408,866.227,300.84246158370695,218.05672550207447,1.3796522941038336,0.6889379666514526,52127,255.8411587601675,0.7436101427682872,0.9862067642488538,0.8609484319744836,0.8504157206178883,0.005852055352935476,0.0018880492014209766,0.7232068978740424,0.9977740557636392,SEKER,59.34703028190071,10.847568533391783,14.595962020094147,82.78573608163248,0.5931400621162571,5
51426,879.177,300.83124559693607,217.98467053129312,1.380056885943958,0.6891614610350684,52169,255.88594495898064,0.7407311381903033,0.9857578255285706,0.8360648659091262,0.8505963017612383,0.005849788931609225,0.001888921543104494,0.7235140685698958,0.9984905724072136,SEKER,58.49334093134829,10.847918605354593,15.030377578053903,82.84657506564295,0.5761836845100219,5
51630,826.672,296.4460312509176,222.11429271512557,1.3346553597571804,0.6622792484933446,52050,256.3929751273939,0.7714029583146571,0.9919308357348704,0.949391924003015,0.8648892145578363,0.005741739904143281,0.00198182454825662,0.7480333534584711,0.9983667244704859,SEKER,62.45524222424371,10.851877546270282,13.236230787991477,74.33173853579203,0.6287625699543673,5
51650,850.5400000000002,297.9037199025459,221.2184118802917,1.34664975383582,0.669753403448727,52193,256.44263000829466,0.7559126565975881,0.9895963060180484,0.8972029733947235,0.8608238597765262,0.005767739010697888,0.0019536310409531627,0.7410177175605567,0.9978913269409048,SEKER,60.726126931126096,10.852264835444583,14.006162470474353,76.68530802225419,0.6009047450154338,5
51737,838.558,294.54723475755515,224.10539395284545,1.3143246111226197,0.6489312522238547,52387,256.6585169558242,0.7406871868289191,0.9875923416114684,0.9245808482350764,0.8713662417068099,0.005693164171822005,0.002024586761063805,0.7592791271862507,0.9979392435725909,SEKER,61.69758084712089,10.853947800180379,13.591424306859693,70.4418408047097,0.5999894076273818,5
51901,839.5559999999998,286.770667615972,230.5993145216549,1.2435885519037058,0.5944609470809008,52463,257.06498324606497,0.7576788321167883,0.9892876884661572,0.9253078578255028,0.8964131003464856,0.005525339928247471,0.0022007542211083713,0.8035564464727986,0.9992935976419952,SEKER,61.81958082605569,10.857112604056972,13.580745595190837,56.17135309431711,0.550059385504348,5
52255,840.7890000000001,315.8166169091345,211.17075208190712,1.4955509406276026,0.7435773661914303,52689,257.94017215264455,0.8026388547554681,0.9917629865816394,0.9288886871712088,0.8167403434216957,0.006043758815599168,0.0016589103668435425,0.6670647885725892,0.9976293720092888,SEKER,62.149956766798795,10.863909995770191,13.528392355200461,104.64586482722737,0.6907006034917829,5
52345,839.6239999999998,289.3469650135865,230.78407207396359,1.2537562164205776,0.6031824744478089,52832,258.1622047650703,0.7626019813519813,0.9907821017565112,0.9330724789088056,0.8922236483556969,0.005527690610633041,0.002160819100012163,0.7960630386851502,0.9980689834141616,SEKER,62.34338227587588,10.865630804592373,13.467732569987575,58.56289293962291,0.5628129666673644,5
52371,841.309,281.55603741872,237.23841233039738,1.1868062791897391,0.5385438314859082,52919,258.2263119771593,0.7578467549381376,0.989644551106408,0.9298002549784656,0.9171400277705088,0.005376182188973287,0.0023463691154034594,0.8411458305388899,0.9982771533978224,SEKER,62.24942322024369,10.866127376347643,13.515129241011245,44.317625088322615,0.5007381918326773,5
52530,831.059,296.6304834850224,225.91834130745102,1.3129986780548266,0.648029318790734,52917,258.61800649788114,0.7495719178082192,0.9926866602415104,0.9557703434119744,0.8718524254805371,0.005646877660099417,0.0020126120190749525,0.7601266518162956,0.9980452889890375,SEKER,63.20850866183989,10.86915875050772,13.147897610527316,70.7121421775714,0.6193672045616477,5
52578,837.1579999999999,309.19142198393433,216.80895824109302,1.4261007685859148,0.7129521163879907,53008,258.7361373737449,0.7991792065663474,0.9918880169031089,0.9427554735452468,0.8368153803024617,0.005880623492410025,0.0017787780114402261,0.7002599807107537,0.9986412967015638,SEKER,62.80534857219307,10.87007207946475,13.329406157784621,92.38246374284131,0.6721395101004461,5
52737,835.5210000000001,277.7966904178347,241.9587178223272,1.148116062599669,0.4912970513862608,53211,259.12706124737014,0.7900674157303371,0.9910920674296668,0.9493154412425904,0.9327939107468,0.005267586142894641,0.00245999496779513,0.8701044799263088,0.9989809295433264,SEKER,63.11870078669477,10.8730915373073,13.237297181125209,35.83797259550752,0.46639587711793173,5
52807,839.5239999999999,298.0882332885398,225.81756932857843,1.3200400401742132,0.6527739179659163,53201,259.2989792475661,0.7687056014906254,0.9925941241705984,0.941532091960301,0.8698732465450022,0.005644862107079361,0.0019936870891488698,0.7566794650547423,0.9988471914498642,SEKER,62.90112015856605,10.874417973368606,13.346725748025827,72.27066395996138,0.6146075925595711,5
52829,846.2660000000001,298.24411321478766,226.04951629824689,1.3193751444320196,0.6523306103826341,53408,259.3529870828827,0.7468052021487136,0.989158927501498,0.9269759536959329,0.8695996855974939,0.0056454620230325684,0.001991391959267957,0.7562036131912604,0.997716251374234,SEKER,62.425998444933384,10.874834490158362,13.556307004789039,72.19459691654077,0.6046947896844922,5
53037,853.987,306.6590106712289,220.4891453207819,1.3908122788769557,0.6950056301156345,53549,259.8630518833311,0.7668960930044246,0.9904386636538496,0.9138739445951941,0.8474006725402631,0.005781982590855985,0.0018391271674796413,0.7180878998216903,0.9987254683849721,SEKER,62.10516085139469,10.878763916758155,13.75066078716745,86.169865350447,0.6351475367096434,5
53149,853.1220000000002,317.7498965771118,213.46163688243627,1.4885573877244849,0.7407404142829391,53609,260.1372879137652,0.7442169821888652,0.9914193512283386,0.917661853175636,0.8186856729649158,0.0059784736604096365,0.0016566808191435635,0.6702462311180172,0.9976999789252168,SEKER,62.29941321405378,10.880873383770094,13.693901049577608,104.28825969467556,0.6797492212929702,5
53187,835.257,296.3062454068003,228.72388170747448,1.2954757640295735,0.6357231043990076,53606,260.2302666213696,0.7873140404115165,0.9921837107786442,0.9580211803638424,0.8782476598294382,0.005571027608377993,0.0020444809978929627,0.7713189519958845,0.9992250086473584,SEKER,63.67740707351151,10.881588085976597,13.117007089119522,67.58236369932584,0.6090361988609034,5
53192,851.357,317.7812988063405,213.32660180630887,1.4896468425202398,0.7411857005834546,53597,260.24249818881003,0.7990626126667468,0.9924436069182976,0.9222162309779844,0.818935850430282,0.005974231064940978,0.0016575296765736775,0.6706559271199691,0.999040484251746,SEKER,62.47907751977138,10.881682087725098,13.62627352701534,104.45469700003162,0.6835334832468504,5
53507,843.007,299.65434012053845,227.6097553649104,1.3165267878792108,0.6504204661415195,53987,261.01193137507016,0.7534074908476486,0.9911089706781262,0.9461458835549441,0.8710433870908593,0.005600282955884995,0.0019886066390869426,0.7587165821947167,0.9988707048675036,SEKER,63.471596321264244,10.887586454415477,13.281641692657034,72.04458475562805,0.6153926466196866,5
53566,844.9759999999999,288.42704276691296,237.1784294810773,1.2160761979829382,0.5690298133991618,54171,261.15579536606833,0.7663123560464085,0.9888316626977534,0.9427799403943908,0.9054483687131812,0.005384517096048108,0.002232447659228892,0.8198367484053608,0.9969839559674859,SEKER,63.39351650224386,10.888688485813491,13.32906023552253,51.24861328583566,0.5364698935590931,5
53662,833.1229999999998,283.743207362932,241.05088940885688,1.177109149270397,0.5275259941396889,54024,261.38970991524957,0.7865329932870166,0.9932992743965644,0.971535044065014,0.921219268452512,0.005287600301198837,0.002349040119385992,0.8486449405681808,0.9989477240248378,SEKER,64.41065724988988,10.890479029983002,12.934552069043265,42.69231795407515,0.512509989961943,5
53674,835.455,283.72326403378105,241.07594357257568,1.176904090176739,0.5272875445254671,54066,261.4189345172134,0.7782224155429897,0.9927496023378832,0.9663349803360558,0.9213870262189284,0.005286046578115681,0.0023500609144149983,0.8489540520845607,0.9991374962704358,SEKER,64.24523164024393,10.890702622746982,13.004155774210979,42.64732046120537,0.5095363989704644,5
53933,848.8269999999999,287.3916080564552,239.19416962180225,1.201499219278043,0.5543352024191309,54470,262.04890453158083,0.7922934539898929,0.9901413622177344,0.9406456936474008,0.9118182201064964,0.005328678324151357,0.0022721255803017297,0.8314124665181792,0.9989414294196244,SEKER,63.53827104934222,10.895516355801455,13.359302763224738,48.19743843465295,0.5214330209927157,5
53939,865.418,327.95826809564187,209.8994433633271,1.5624542058835291,0.7683592842145638,54446,262.0634804841566,0.7675090355445516,0.9906880211585792,0.9050256890126076,0.7990756933980743,0.006080169600764603,0.0015291396083820961,0.6385219637796132,0.9976613278564672,SEKER,62.32710666984047,10.895627596693721,13.8850982540277,118.05882473231478,0.6953848906055196,5
54087,873.6139999999999,325.29311793141517,212.0609614850834,1.5339604029584517,0.7582986608961222,54762,262.422764363328,0.7692865676736644,0.987673934480114,0.8905608253871513,0.8067270713629335,0.006014256992094499,0.0015713331318585318,0.6508085676698159,0.9983145727116032,SEKER,61.91178254927234,10.898367628770513,14.11062586196313,113.23215644633177,0.6753110813376222,5
54136,892.6909999999998,337.7261378879524,204.8845378467736,1.6483729882072733,0.7949623166597746,54637,262.5416081191375,0.6718709277071052,0.9908303896626828,0.8536772638191061,0.7773801866832146,0.00623847602127886,0.0014053747378064846,0.6043199546476298,0.9961446894757972,SEKER,60.6436045619369,10.89927314973791,14.720282648902757,132.8416000411788,0.6786412553254142,5
54282,854.73,286.02270641481937,242.1620823600469,1.181120940269916,0.532144816878266,54824,262.89539548518934,0.7884668458130584,0.9901138187655042,0.9337009696789368,0.919141696057905,0.005269199852894503,0.002319820091848584,0.844821457432202,0.9978363141625236,SEKER,63.50777438489347,10.901966381397214,13.458667199071517,43.86062405477247,0.49686413152885717,5
54421,860.5049999999999,325.1132724680355,213.6953131467253,1.5213870050804974,0.7536334286375793,54873,263.2317785983149,0.7852958152958153,0.9917627977329471,0.9235695067565691,0.8096617421984682,0.0059740407649259576,0.0015836617198973163,0.6555521367798588,0.99734850204963,SEKER,63.243095624081214,10.904523762856343,13.6063074001764,111.4179593213102,0.6960328539620712,5
54694,846.9590000000002,298.9429904682345,233.4474723852484,1.2805578377601865,0.6246439669704017,55081,263.89119663176524,0.7865113603681334,0.992973983769358,0.958130743806982,0.8827475640704348,0.00546573646959876,0.002047267359424381,0.7792432618722863,0.99786606651237,SEKER,64.5769157656982,10.909527576553891,13.115507143032149,65.49551808298608,0.598490588687895,5
54801,871.432,327.9575589760549,213.09515011509117,1.5390193479247525,0.7601356525652379,55357,264.14920081467534,0.7302029340830657,0.989956103112524,0.9068414029065368,0.8054371475364029,0.005984517782085271,0.0015535868898972607,0.6487289986315774,0.9984064804538476,SEKER,62.88614602172057,10.911481968620496,13.857296958522657,114.86240886096371,0.6893224815715361,5
55107,850.202,297.8084704884415,235.98827685428714,1.2619629858661399,0.6099807027475752,55515,264.8856575802484,0.7600965517241379,0.9926506349635232,0.9580151750083624,0.8894497095593159,0.00540418586546975,0.0020863906631043575,0.7911207858351513,0.9983651490732948,SEKER,64.81636128825855,10.917050175164489,13.117089313589926,61.82019363415438,0.5843707696944421,5
55191,862.2019999999999,297.58591783083597,236.61414959243842,1.25768437070826,0.6064625509691806,55791,265.0874642707164,0.7544082670384646,0.9892455772436416,0.9329536652753149,0.8907930395463353,0.0053919283548193725,0.002094262591206309,0.7935122393041992,0.9979879413386038,SEKER,64.0116817172774,10.918573294225945,13.469447714373716,60.971768238397544,0.5658014597789145,5
55238,878.5909999999999,338.8208253235884,208.0904060394881,1.6282385707839522,0.7891810568501609,55721,265.20031291852,0.7701681492429101,0.99133181385833,0.8992372925682633,0.7827155035858328,0.006133835861609551,0.0014201285473853448,0.6126435595536238,0.9975298738075856,SEKER,62.871119781559344,10.91942450453533,13.974476724012453,130.7304192841003,0.7096610369080995,5
56201,881.1379999999998,339.00684739491334,211.793496727784,1.60064804931492,0.7808272780758011,56601,267.50202925148227,0.7848863192000447,0.9929329870496988,0.909632659893381,0.7890755933312043,0.0060320429777924464,0.0014425093343831785,0.6226402919909921,0.9966279688002536,SEKER,63.7822906287097,10.936707622437186,13.814775093752775,127.21335066712933,0.7102659938733996,5
56204,899.17,300.3835240571196,238.95916971807225,1.2570495805267348,0.6059357715776094,57330,267.5091687630446,0.7516717487829668,0.980359323216466,0.8735614729055124,0.8905587268900151,0.005344522170256914,0.0020736664483679322,0.7930948460399647,0.9969595435324531,SEKER,62.506533803396465,10.936760999895897,14.385216157213009,61.42435433904734,0.5293221451054746,5
56493,877.9509999999998,321.3010808666699,224.31589622706983,1.4323598383835636,0.7159528949465525,57079,268.196050680698,0.7129803748343535,0.9897335272166646,0.921009153409911,0.8347187938405696,0.005687449433853219,0.001703170312741027,0.6967554647906553,0.9980045449404078,SEKER,64.3464156883471,10.941889716805212,13.644132165064692,96.98518463960008,0.6593991696560992,5
56525,872.803,320.91254193286665,225.03229946784904,1.4260732467816972,0.7129388062510799,57058,268.271998662095,0.7865113819780709,0.9906586280626729,0.9324337278331156,0.8359660767581223,0.005677355894433732,0.001710332307010134,0.6988392814903667,0.9965960031335556,SEKER,64.76260966105754,10.942455988276723,13.476958457478991,95.8802424650176,0.6647681888295858,5
56693,933.372,304.4774000772851,237.5330527270117,1.2818317138676705,0.6256129421705967,57737,268.670373338168,0.7774258131753606,0.9819180075168435,0.8177673482762071,0.8823984087816429,0.0053706348240044645,0.002008464923098568,0.7786269518203756,0.9980687201154718,SEKER,60.73998362924965,10.945423664010681,15.366681784065051,66.9443473502734,0.511605836766125,5
57144,878.1940000000002,314.61277092920017,231.5650000338844,1.3586369739950497,0.6769469760381784,57621,269.73690986653304,0.7887370600414079,0.9917217681053784,0.9311069534775656,0.8573616038213338,0.005505613378993424,0.0018350233456937888,0.7350689197070895,0.9986918127486504,SEKER,65.06990482740714,10.953347176331699,13.496162355382898,83.04777089531578,0.6303100365247589,5
57649,896.189,323.54676012745097,228.39176810952327,1.4166305677545128,0.7083111670883945,58415,270.92616432238026,0.7891609971116069,0.9868869297269536,0.9019914571265694,0.8373632429997367,0.005612356851418949,0.001702082522632111,0.7011772007270362,0.9933090559624612,SEKER,64.32683284441117,10.962145525697204,13.931806687383995,95.1549920179277,0.6388906217010819,5
57994,906.71,339.93153299080484,217.47401110418556,1.5630903723385754,0.7685761834686974,58461,271.73563284444504,0.7873628760725535,0.9920117685294471,0.886453822658664,0.7993834242255939,0.005861494861378847,0.0014764158734284641,0.6390138589266358,0.9988364106791452,SEKER,63.96091363280431,10.968112078915977,14.176001381177365,122.45752188661928,0.6813072958402335,5
59385,910.6029999999997,310.9913889775333,243.68192807054783,1.2762185174745448,0.621309979393956,60094,274.9751449933205,0.7908825762115945,0.9882018171531268,0.8999709088546866,0.8841889349328105,0.005236867710323031,0.001974384208020656,0.7817900726576178,0.997734967503422,SEKER,65.21502784418678,10.991813787335737,13.963085351671289,67.30946090698546,0.5591609068356652,5
61150,896.7199999999998,309.19918159347645,252.2876489197256,1.2255819217367203,0.5781381019900808,61640,279.03153613983346,0.7792787052376704,0.9920506164828032,0.9556362448651488,0.9024329712058996,0.005056405259092011,0.002068623500590973,0.8143852675195082,0.998095861200632,SEKER,68.19296993487377,11.021101494211369,13.149742573998358,56.911532673750855,0.5524897247992652,5
41487,815.9,299.0468410103589,177.0814896438195,1.688752684494916,0.8058255409314121,42483,229.83230624180686,0.6891757201235922,0.9765553280135584,0.7831555483946403,0.7685495204206004,0.007208205968384286,0.001551294933417958,0.5906683653387349,0.9974927876120124,BARBUNYA,50.848143154798386,10.633159507778446,16.045817002916575,121.96535136653938,0.6310867434185478,0
41488,759.552,283.14277715886533,186.9854891254084,1.5142500013408295,0.7509202179760333,42005,229.83507615673562,0.7084336526475761,0.9876919414355434,0.9036855546927828,0.8117285507437827,0.006824690926505624,0.0018277047354628387,0.6589032400926017,0.997744232193699,BARBUNYA,54.62167172227839,10.633183610843151,13.905689372927112,96.15728803345692,0.678595753711697,0
